headline,description,link,date
"Ports of Los Angeles, Tokyo, and Yokohama to Establish Green Shipping Corridors",The Port of Los Angeles has signed Memorandums of Understanding (MOUs) with the Port of Tokyo and the Port of Yokohama to collaborate on sustainability and,https://gcaptain.com/ports-of-los-angeles-tokyo-and-yokohama-to-establish-green-shipping-corridors/,"March 16, 2023"
Sentinel Sees Gulf Coast Deepwater Port Approval Coming Next Year,The 1 million-barrel-per-day GulfLink project is one of three proposed deepwater oil export terminals along the Gulf Coast with pending applications with the,https://gcaptain.com/sentinel-sees-gulf-coast-deepwater-port-approval-coming-next-year/,"March 15, 2023"
Slow Trade Continues at Port of Long Beach,"The Port of Long Beach is reporting another soft month in February amid to full warehouses, reduced consumer spending and the closure of east Asian factories",https://gcaptain.com/slow-trade-continues-at-port-of-long-beach/,"March 14, 2023"
Port of Savannah Grows Container Market Share,"The Port of Savannah saw total container volumes decline more than 14% in February, but still recorded its second busiest February ever. The Georgia Ports",https://gcaptain.com/port-of-savannah-grows-container-market-share/,"March 14, 2023"
Panama Gives Canada’s First Quantum Go-Ahead To Operate Port Terminal,PANAMA CITY (Reuters) – Panama’s Maritime Authority has lifted a suspension on First Quantum Minerals’ operations at the port of Punta,https://gcaptain.com/panama-gives-canadas-first-quantum-go-ahead-to-operate-port-terminal/,"March 12, 2023"
DP World To Install First High-Bay Container Storage System at Pusan Terminal,Global port operator DP World has announced the first commercial installation of its innovative BOXBAY high-bay storage system at its container terminal in,https://gcaptain.com/dp-world-at-install-first-high-bay-container-storage-system-at-pusan-terminal/,"March 10, 2023"
Container Imports Expected to Slowly Climb from February Low,"After experiencing one of the lowest levels of import cargo volume since the pandemic began, major container ports in the United States are expected to see a",https://gcaptain.com/container-imports-expected-to-slowly-climb-from-february-low/,"March 8, 2023"
First Container Ship Carrying General Cargo In Years Docks At Hodeidah Port,"HODEIDAH, Yemen, Feb 26 (Reuters) – A container ship carrying general commercial goods docked at Yemen’s main port of Hodeidah for the",https://gcaptain.com/first-container-ship-carrying-general-cargo-in-years-docks-at-hodeidah-port/,"February 26, 2023"
Brazil’s FTS Group Wins Auction For Paranagua Grains Port Terminal,"SAO PAULO, Feb 24 (Reuters) – FTS Group won an auction on Friday to operate a terminal at the port of Paranagua, one of the main ports in",https://gcaptain.com/brazils-fts-group-wins-auction-for-paranagua-grains-port-terminal/,"February 25, 2023"
Rotterdam Port Chief Warns High Energy Costs May Drive Away Business,By Diederik Baazil (Bloomberg) — Port of Rotterdam CEO Allard Castelein expressed concern that high energy costs caused by Russia’s war in Ukraine may,https://gcaptain.com/rotterdam-port-chief-warns-high-energy-costs-may-drive-away-business/,"February 24, 2023"
ILWU and PMA Give Update on West Coast Port Negotiations,The International Longshore and Warehouse Union (ILWU) and the Pacific Maritime Association (PMA) are providing an update on negotiations for a new contract,https://gcaptain.com/ilwu-and-pma-give-update-on-west-coast-port-negotiations/,"February 23, 2023"
Port of Vancouver Set for Big Boost in Container Handling Capacity,The Port of Vancouver is set for a big boost to its container handling capacity following a project to expand DP World’s Centerm Terminal. The Vancouver,https://gcaptain.com/port-of-vancouver-set-for-big-boost-in-container-handling-capacity/,"February 22, 2023"
Container Dwell Times at Los Angeles and Long Beach Ports Return to Normal,Container dwell times at the ports of Los Angeles and Long Beach have continued to return to normal following the easing of the two-year pandemic-driven cargo,https://gcaptain.com/container-dwell-times-at-los-angeles-and-long-beach-ports-return-to-normal/,"February 21, 2023"
Abu Dhabi Investment Authority Said to be Weighing Bid for UK Ports Giant Stake,"By Dinesh Nair (Bloomberg) — Abu Dhabi Investment Authority is among parties considering a bid for a 34% stake in Associated British Ports, the",https://gcaptain.com/abu-dhabi-investment-authority-said-to-be-weighing-bid-for-uk-ports-giant-stake/,"February 21, 2023"
U.S. Container Imports See Biggest Drop in Over a Decade,"Container imports into the U.S. recored the biggest decline in more than a decade last month. In his latest ports report, industry veteran John McCown said",https://gcaptain.com/u-s-container-imports-see-biggest-drop-in-over-a-decade/,"February 20, 2023"
Shipping Containers With Billions Of Dollars Worth Of Imports Are Stuck At Pakistan’s Ports,By Ismail Dilawar( Bloomberg) —A bunch of Pakistan’s biggest companies have halted operations in the past months as they ran out of raw materials or,https://gcaptain.com/shipping-containers-with-billions-of-dollars-worth-of-imports-are-stuck-at-pakistans-ports/,"February 19, 2023"
Port of Los Angeles Sees Softer Trade to Start the Year,"The Port of Los Angeles moved 726,014 TEUs in January for a 16% decrease from January 2022’s record, the port announced Thursday. “We expect softer",https://gcaptain.com/port-of-los-angeles-sees-softer-trade-to-start-the-year/,"February 16, 2023"
Tiny Puerto Rican Port Gets New Life as ‘Smart’ Test Lab for Trade Fluidity,"By Jim Wyss (Bloomberg) — Scale AI, a California-based artificial-intelligence company, has found an oddity in Puerto Rico’s Port of Ponce — two",https://gcaptain.com/tiny-puerto-rican-port-gets-new-life-as-smart-test-lab-for-trade-fluidity/,"February 16, 2023"
Port of Savannah Sees Cargo Volumes Dip in January,"The Port of Savannah saw total cargo volumes dip 11.5 percent last month compared to January 2022 amid reduced orders in retail and manufacturing, the Georgia",https://gcaptain.com/port-of-savannah-sees-cargo-volumes-dip-in-january/,"February 15, 2023"
First Segment of Houston Ship Channel Expansion Project Completed,"Port officials in Houston are announcing the completion of the first segment of the $1 billion Houston Ship Channel expansion project. The project, officially",https://gcaptain.com/first-segment-of-houston-ship-channel-expansion-project-completed/,"February 13, 2023"
Singapore Harbor Pilot Killed in Fall Accident,"A Singaporean harbor pilot has died after falling overboard while disembarking a vessel off of Singapore’s Southern Islands, the Maritime and Port",https://gcaptain.com/singapore-harbor-pilot-killed-in-fall-accident/,"February 13, 2023"
Port of Long Beach ‘Optimistic’ About Regaining Market Share,"There’s no doubt about it… The Port of Long Beach is seeing reduced cargo. Softened consumer spending, increased prices driven by inflation and a shift",https://gcaptain.com/port-of-long-beach-optimistic-about-regaining-market-share/,"February 13, 2023"
Loadings Of Turkish BTC Pipeline Oil Could Begin Within Days,"ISTANBUL, Feb 11 (Reuters) – Turkey’s Ceyhan port could resume loading oil from the Baku-Tbilisi-Ceyhan (BTC) pipeline in one or two days",https://gcaptain.com/loadings-of-turkish-btc-pipeline-oil-could-begin-within-days/,"February 11, 2023"
Patience Wanes Over West Coast Port-Labor Talks As Cargo Drops,"By Laura Curtis and Augusta Saraiva Feb 10, 2023 (Bloomberg) –Talks for a new labor pact between West Coast dockworkers and their employers are",https://gcaptain.com/patience-wanes-over-west-coast-port-labor-talks-as-cargo-drops/,"February 11, 2023"
Iskenderun Port Resumes Operations After Massive Fire,"by Can Sezer (Reuters) – A fire at Turkey’s Iskenderun port has been extinguished and maritime operations have resumed in the region,",https://gcaptain.com/iskenderun-port-resumes-operations-after-massive-fire/,"February 10, 2023"
Heavy Rain Halts Train Shipments To South African Ports,"by Nelson Banya (Reuters) – South Africa’s logistics utility Transnet on Friday suspended freight rail services on its North East Corridor, which",https://gcaptain.com/heavy-rain-halts-train-shipments-to-south-african-ports/,"February 10, 2023"
Repair Of Turkish Oil Export Control Room Could Take A Week,By Zulfugar Agayev (Bloomberg) Exports of Azerbaijan’s oil from Turkey are unlikely to resume this week because a control room at the port of Ceyhan,https://gcaptain.com/repair-of-turkish-oil-export-control-room-could-take-a-week/,"February 10, 2023"
MARAD Announces Over $660 Million for Port Infrastructure Projects,The U.S. Department of Transportation’s Maritime Administration (MARAD) has announced the availability of more than $662 million in 2023 funding for,https://gcaptain.com/marad-announces-660-million-for-port-infrastructure-projects/,"February 8, 2023"
Crowley Moves to Secure Port Fourchon Site for Offshore Wind Terminal,"Florida-based Crowley is taken a key step toward potentially developing an offshore wind terminal at Louisiana’s Port Fourchon, a key hub for the Gulf of",https://gcaptain.com/crowley-moves-to-secure-port-fourchon-site-for-offshore-wind-terminal/,"February 8, 2023"
"Fire Extinguished at Turkey’s Iskenderun Port, Defense Ministry Says","By Antony Paone ISKENDERUN, Turkey, Feb 7 (Reuters) – A fire that engulfed hundreds of shipping containers at Turkey’s",https://gcaptain.com/fire-at-turkey-iskenderun-port/,"February 7, 2023"
Italian Union Files Legal Complaint Against LNG Terminal,(Reuters) – The Italian trade union USB filed a legal complaint against a plan by gas grid operator Snam SRG.MI to set up a new,https://gcaptain.com/italian-union-files-legal-complaint-against-lng-terminal/,"February 5, 2023"
Pakistan Inflation At 48-Year-High As Supplies Jam In Ports,By Faseeh Mangi and Kamran Haider (Bloomberg) –Pakistan’s inflation quickened to the fastest in almost 48 years in January as thousands of,https://gcaptain.com/pakistan-inflation-at-48-year-high-as-supplies-jam-in-ports/,"February 4, 2023"
Could UK Freeports Become A Home For International Crime?,"by Paul Michael Gilmour (University of Portsmouth) A significant element of the UK government’s levelling up plan to create thousands of jobs, regenerate",https://gcaptain.com/could-uk-freeports-become-a-home-for-international-crime/,"February 2, 2023"
Adani Ports Investors Panic – Bond Yields Drop to Junk Status,"by Giulia Morpurgo (Bloomberg) Investors anxious over billionaire Gautam Adani’s business empire have sent some of his companies’ bond yields above 10%, a",https://gcaptain.com/adani-ports-investors-panic-bond-yields-drop-to-junk-status/,"February 2, 2023"
Adani Group Pledges More Shares of Ports Unit on Stock Rout,"By P R Sanjai (Bloomberg) — The Adani Group pledged more shares of its ports arm to lenders, reflecting the growing spotlight on the conglomerate’s",https://gcaptain.com/adani-group-pledges-more-shares-of-ports-unit-on-stock-rout/,"January 31, 2023"
Port of Savannah Increasing Reefer Container Capacity,The Georgia Ports Authority is increasing chilled cargo capacity at the Port of Savannah to stay ahead of anticipated growth in demand for reefer container,https://gcaptain.com/port-of-savannah-increasing-reefer-container-capacity/,"January 31, 2023"
Man Falls to Death on Maersk Ship at Port of Los Angeles,A man has died after falling some 50 feet onto the deck of a Maersk ship docked at the Port of Los Angeles on Wednesday. The Los Angeles Fire,https://gcaptain.com/man-falls-to-death-on-maersk-ship-at-port-of-los-angeles/,"January 26, 2023"
