Date,URL,Title,Source,Country,LABEL,Cleaned_Title
20211214T110000Z,https://www.dailymail.co.uk/news/article-10307861/Two-crew-British-ship-limit-drugs-alcohol-crashed-Danish-ship.html,Two crew of British ship WERE over the limit for drugs or alcohol when they crashed into Danish ship,dailymail.co.uk,United Kingdom,2,two crew british ship limit drug alcohol crashed danish ship
20221203T071500Z,https://www.malaymail.com/news/singapore/2022/12/03/strong-winds-send-15-empty-shipping-containers-falling-into-sea-at-singapores-keppel-terminal-video/43249,Strong winds send 15 empty shipping containers falling into sea at Singapore Keppel Terminal ( VIDEO ) ,malaymail.com,United States,6,strong wind send 15 empty shipping container falling sea singapore keppel terminal video
20221214T050000Z,https://thediplomat.com/2022/12/full-steam-ahead-for-singapores-tuas-port/,  Full Steam Ahead  for Singapore Tuas Port â€“ The Diplomat,thediplomat.com,China,4,full steam ahead singapore tuas port â€ “ diplomat
20221017T140000Z,https://lloydslist.maritimeintelligence.informa.com/LL1142611/The-week-in-charts-Russias-fleet-finds-new-business--Boxship-values-drop-35--Dry-bulk-spot-rates-stabilise,The week in charts : Russia fleet finds new business | Boxship values drop 35 % | Dry bulk spot rates stabilise :: Lloyd List,lloydslist.maritimeintelligence.informa.com,United Kingdom,12,week chart russia fleet find new business boxship value drop 35 dry bulk spot rate stabilise lloyd list
20221102T104500Z,https://lloydslist.maritimeintelligence.informa.com/LL1142767/VLCC-master-warned-of-grounding-risk-says-MPA,"VLCC master warned of grounding risk , says MPA",lloydslist.maritimeintelligence.informa.com,United Kingdom,12,vlcc master warned grounding risk say mpa
20221105T104500Z,https://www.postandcourier.com/big-cargo-ship-involved-in-offshore-collision-being-fixed-in-charleston/article_bf0d1f6e-5c73-11ed-b47d-53012440a0a7.html,Big cargo ship involved in offshore collision being fixed in Charleston,postandcourier.com,United States,2,big cargo ship involved offshore collision fixed charleston
20221202T133000Z,https://en.portnews.ru/news/339546/,15 empty containers at Keppel Terminal in the port of Singapore fall into the water due to squall,en.portnews.ru,,4,15 empty container keppel terminal port singapore fall water due squall
20221130T133000Z,https://www.rigzone.com:443/news/oil_tanker_hijacked_for_2nd_time_in_12_months-30-nov-2022-171210-article/,Oil Tanker Hijacked for 2nd Time in 12 Months,rigzone.com,United States,3,oil tanker hijacked 2nd time 12 month
20221025T124500Z,https://shipandbunker.com/news/apac/652059-vessel-held-in-singapore,Vessel Held in Singapore,shipandbunker.com,Singapore,12,vessel held singapore
20221213T201500Z,https://www.marinelink.com/news/singapore-bunker-sales-hit-month-high-501561,Singapore Bunker Sales Hit 22 - Month High,marinelink.com,United States,12,singapore bunker sale hit 22 month high
20221214T030000Z,https://gcaptain.com/singapore-bunker-fuel-sales-hit-22-month-high-in-november/,Singapore Bunker Fuel Sales Hit 22 - Month High in November,gcaptain.com,United States,12,singapore bunker fuel sale hit 22 month high november
20221019T154500Z,https://focustaiwan.tw/society/202210190025,Port authorities accused of endangering stuck Indonesian sailor lives,focustaiwan.tw,Taiwan,4,port authority accused endangering stuck indonesian sailor life
20221215T154500Z,https://www.maersk.com/news/articles/2022/12/15/north-america-market-update-december,Maersk North America Market Update ( December 2022 ) ,maersk.com,,12,maersk north america market update december 2022
20221022T030000Z,https://www.geelongadvertiser.com.au/breaking-news/cargo-ship-rio-madeira-stranded-after-power-failure/news-story/4082cc4ab8345e038dde8f5baed31fb3?nk=19da256ca87c5517ebeed05003633b99-1666406818,"Rio Madeira : Ship stranded off NSW south coast , AMSA says",geelongadvertiser.com.au,Australia,12,rio madeira ship stranded nsw south coast amsa say
20221116T144500Z,https://www.france24.com/en/middle-east/20221116-tanker-owned-by-israeli-billionaire-hit-off-oman-s-coast,Tanker owned by Israeli billionaire hit off Oman coast,france24.com,France,12,tanker owned israeli billionaire hit oman coast
20221117T204500Z,https://www.nbcphiladelphia.com/news/business/money-report/new-york-continues-streak-as-nations-new-no-1-port-as-la-cargo-volume-hits-level-not-seen-since-2009/3428270/,New York Continues Streak as Nation No . 1 Port as LA Cargo Volume Hits Level Not Seen Since 2009,nbcphiladelphia.com,United States,4,new york continues streak nation 1 port la cargo volume hit level seen since 2009
20221006T234500Z,https://www.hellenicshippingnews.com/direct-routes-from-ctg-to-major-ports-halve-shipment-time-and-cost/,Direct routes from Ctg to major ports halve shipment time and cost | Hellenic Shipping News Worldwide,hellenicshippingnews.com,China,4,direct route ctg major port halve shipment time cost hellenic shipping news worldwide
20221109T013000Z,https://www.malaymail.com/news/singapore/2022/11/09/singapore-helps-to-rescue-over-300-suspected-migrants-from-sinking-boat-off-vietnam/38415,Singapore helps to rescue over 300 suspected migrants from sinking boat off Vietnam,malaymail.com,United States,9,singapore help rescue 300 suspected migrant sinking boat vietnam
20221022T010000Z,https://www.dailymail.co.uk/news/article-11342449/Rio-Madeira-loses-power-drifts-Narooma-NSW-coast-rescue-boats-deployed.html,"Rio Madeira loses power and drifts off Narooma , NSW coast as rescue boats are deployed",dailymail.co.uk,United Kingdom,9,rio madeira loses power drift narooma nsw coast rescue boat deployed
20221101T101500Z,https://www.seatrade-maritime.com/casualty/singapore-warned-djibouti-flagged-vlcc-prior-grounding,Singapore warned Djibouti - flagged VLCC prior to grounding,seatrade-maritime.com,China,12,singapore warned djibouti flagged vlcc prior grounding
20221108T004500Z,https://newsroom.unsw.edu.au/news/business-law/australian-port-reform-has-failed-miserably-heres-how-fix-it,Australian port reform has failed miserably : here how to fix it,newsroom.unsw.edu.au,Australia,4,australian port reform failed miserably fix
20230101T211500Z,https://www.gulf-times.com/article/652502/qatar/qatar-witnesses-85-year-on-year-surge-in-cargoes-in-december,Qatar witnesses 85 % year - on - year surge in cargoes in December,gulf-times.com,Qatar,12,qatar witness 85 year year surge cargo december
20221215T180000Z,https://www.ajot.com/insights/full/ai-port-of-los-angeles-long-beach-see-further-cargo-declines-and-blank-sailings,Port of Los Angeles & Long Beach see further cargo declines and blank sailings,ajot.com,United States,4,port los angeles long beach see cargo decline blank sailing
20221202T003000Z,https://www.hellenicshippingnews.com/all-focus-on-container-handling-leaves-bulkers-at-ctg-port-beneath-the-radar/,All focus on container handling leaves bulkers at Ctg port beneath the radar | Hellenic Shipping News Worldwide,hellenicshippingnews.com,China,4,focus container handling leaf bulkers ctg port beneath radar hellenic shipping news worldwide
20221220T153000Z,https://www.manilatimes.net/2022/12/21/business/maritime/ictsi-signs-new-30-year-lease-for-baltic-terminal-in-poland/1871076,ICTSI signs new 30 - year lease for Baltic Terminal in Poland,manilatimes.net,Philippines,12,ictsi sign new 30 year lease baltic terminal poland
20221116T120000Z,https://www.thejournal.ie/oil-tanker-drone-hit-oman-5921140-Nov2022/,Oil tanker  hit by bomb - carrying drone  off coast of Oman,thejournal.ie,Ireland,12,oil tanker hit bomb carrying drone coast oman
20221207T204500Z,https://www.news24.com/news24/SouthAfrica/News/watch-mystery-surrounds-presence-of-us-sanctioned-russian-ship-in-simons-town-20221207,WATCH | Mystery surrounds presence of US - sanctioned Russian ship in Simon Town,news24.com,South Africa,12,watch mystery surround presence u sanctioned russian ship simon town
20221208T080000Z,https://www.defenceweb.co.za/featured/unexpected-arrival-of-russian-ship-in-simons-town-raises-eyebrows/,Unexpected arrival of Russian ship in Simon Town raises eyebrows,defenceweb.co.za,South Africa,12,unexpected arrival russian ship simon town raise eyebrow
20221221T110000Z,https://www.offshore-energy.biz/msc-resilient-iii-crew-member-dies-following-onboard-incident-in-bluff-new-zealand/,"MSC Resilient IIIÂ crew member dies following onboard incident in Bluff , New Zealand",offshore-energy.biz,,12,msc resilient iiiâ crew member dy following onboard incident bluff new zealand
20221013T171500Z,https://gcaptain.com/port-of-savannah-sees-signs-of-market-correction/,Port of Savannah Sees Signs of Market Correction,gcaptain.com,United States,4,port savannah see sign market correction
20221228T141500Z,https://www.thehindu.com/news/cities/Kochi/police-register-case-on-death-of-ships-captain/article66313515.ece,Police register case on death of ship captain,thehindu.com,India,12,police register case death ship captain
20221214T083000Z,https://www.thesundaily.my/business/northport-sets-new-record-in-cargo-business-segment-BH10359392,Northport sets new record in cargo business segment,thesundaily.my,Malaysia,4,northport set new record cargo business segment
20221206T124500Z,https://www.rigzone.com:443/news/little_incident_activity_globally_notes_maritime_security_update-06-dec-2022-171277-article/,Little Incident Activity Globally Notes Maritime Security Update,rigzone.com,United States,12,little incident activity globally note maritime security update
20221207T020000Z,https://www.rnz.co.nz/news/national/480280/engineer-fined-over-huge-fire-at-napier-port,Engineer fined over huge fire at Napier Port,rnz.co.nz,,4,engineer fined huge fire napier port
20221221T150000Z,https://www.ship-technology.com/news/ictsi-lease-baltic-container-terminal/,ICTSI reaches 30 - year lease extension for Baltic Container Terminal,ship-technology.com,United States,12,ictsi reach 30 year lease extension baltic container terminal
20221018T084500Z,https://www.malaymail.com/news/money/mediaoutreach/2022/10/18/dhl-ocean-freight-rate-moving-towards-manageable-levels/170565,DHL : Ocean freight rate moving towards manageable levels,malaymail.com,United States,12,dhl ocean freight rate moving towards manageable level
20221028T151500Z,https://focustaiwan.tw/society/202210280021,Indonesians stuck on vessel in Kaohsiung set to return home : Port bureau,focustaiwan.tw,Taiwan,4,indonesian stuck vessel kaohsiung set return home port bureau
20221018T104500Z,https://bdnews24.com/bangladesh/0ggpvbnije,Body found in container sent from Chattogram to Malaysia,bdnews24.com,Bangladesh,12,body found container sent chattogram malaysia
20221116T063000Z,https://www.courthousenews.com/southern-california-ports-see-big-drop-in-imports-as-longshore-labor-talks-drag-on/,Southern California ports see big drop in imports as longshore labor talks drag on,courthousenews.com,United States,4,southern california port see big drop import longshore labor talk drag
20221031T144500Z,https://www.marinelink.com/news/video-tanker-runs-aground-singapore-500579,VIDEO : Tanker Runs Aground In Singapore Strait,marinelink.com,United States,12,video tanker run aground singapore strait
20221221T021500Z,https://www.freightwaves.com/news/autos-crude-oil-boost-gulf-coast-ports-november-volumes,"Autos , crude oil boost Gulf Coast port November volumes",freightwaves.com,United States,4,auto crude oil boost gulf coast port november volume
20221102T184500Z,https://www.nytimes.com/2022/11/02/us/goran-gogic-boxer-cocaine-charged.html,Former Heavyweight Boxer Charged With Trafficking $1 Billion of Cocaine,nytimes.com,United States,12,former heavyweight boxer charged trafficking 1 billion cocaine
20221024T211500Z,https://maritime-executive.com/article/maersk-operated-boxship-lost-power-off-australian-coast,Maersk Operated Boxship Lost Power off Australian Coast,maritime-executive.com,United States,12,maersk operated boxship lost power australian coast
20221230T180000Z,https://advancedbiofuelsusa.info/chevron-one-wrap-up-biofuel-bunkering-on-4800-teu-containership/,"Chevron , ONE Wrap up Biofuel Bunkering on 4 , 800 TEU Containership â€“ Advanced BioFuels united states ",advancedbiofuelsusa.info,United States,12,chevron one wrap biofuel bunkering 4 800 teu containership â€ “ advanced biofuels united state
20221011T150000Z,https://www.hellenicshippingnews.com/california-steams-past-federal-maritime-commission-on-detention-and-demurrage-prohibitions/,California Steams Past Federal Maritime Commission on Detention and Demurrage Prohibitions,hellenicshippingnews.com,China,12,california steam past federal maritime commission detention demurrage prohibition
20221110T044500Z,https://www.newsfirst.lk/2022/11/10/sri-lankan-migrants-in-vietnam-will-be-repatriated-soon,Sri Lankan migrants in Vietnam will be repatriated soon,newsfirst.lk,Sri Lanka,9,sri lankan migrant vietnam repatriated soon
20221109T183000Z,https://menafn.com/1105157547/Sri-Lanka-Seeks-Repatriation-Of-303-People-Rescued-From-Distressed-Vessel,Sri Lanka Seeks Repatriation Of 303 People Rescued From Dist ... ,menafn.com,Qatar,9,sri lanka seek repatriation 303 people rescued dist ...
20221109T194500Z,https://www.prokerala.com/news/articles/a1361816.html,SL plans early repatriation of 303 rescued from sea while attempting to sail to< / p><p>Canada,prokerala.com,India,9,sl plan early repatriation 303 rescued sea attempting sail p p canada
20221104T143000Z,https://www.irrawaddy.com/news/burma/amnesty-demands-oil-importers-stop-myanmars-air-force-fuel-supplies.html,Amnesty Demands Oil Importers Stop Myanmar Air Force Fuel Supplies,irrawaddy.com,Myanmar,4,amnesty demand oil importer stop myanmar air force fuel supply
